id,tipo_hoteleria,hora_apertura,hora_cierre
26215,HOSTAL,10:44:31,15:13:20
26216,HOSTAL,0:32:53,15:30:23
26217,HOSTAL,8:26:32,23:52:51
26218,HOTEL,8:16:11,17:36:20
26219,HOTEL,7:43:13,20:53:30
26220,HOSTAL,11:12:49,18:19:13
26221,HOTEL,5:59:53,15:11:57
26222,HOTEL,1:32:34,15:51:02
26223,HOTEL,6:52:16,21:38:54
26224,HOTEL,10:33:46,15:06:37
26225,HOSTAL,1:53:54,17:36:45
26226,HOTEL,10:48:03,22:14:24
26227,HOSTAL,9:27:10,20:41:33
26228,HOSTAL,5:16:26,15:27:09
26229,HOTEL,9:26:02,13:46:55
26230,HOSTAL,5:52:25,15:28:54
26231,HOTEL,3:52:34,19:05:48
26232,HOSTAL,11:37:52,20:16:08
26233,HOSTAL,1:08:13,17:51:48
26234,HOSTAL,1:06:12,19:22:33
26235,HOSTAL,0:05:40,13:09:28
26236,HOTEL,3:04:26,21:50:37
26237,HOSTAL,5:46:54,20:37:29
26238,HOTEL,4:19:01,20:18:43
26239,HOTEL,7:05:47,14:10:35
26240,HOSTAL,3:34:45,14:40:45
26241,HOSTAL,9:30:33,22:15:58
26242,HOTEL,6:35:57,14:46:13
26243,HOTEL,2:38:33,17:02:41
26244,HOSTAL,10:01:17,18:08:50
26245,HOSTAL,5:53:44,14:17:12
26246,HOTEL,9:10:32,22:35:53
26247,HOTEL,11:34:59,16:15:56
26248,HOSTAL,5:43:25,16:03:17
26249,HOSTAL,4:02:15,13:00:14
26250,HOTEL,11:46:17,22:45:53
26251,HOSTAL,0:44:36,16:23:13
26252,HOTEL,7:00:21,22:31:40
26253,HOTEL,8:13:48,18:25:25
26254,HOTEL,1:54:39,17:25:11
26255,HOTEL,9:05:25,15:41:17
26256,HOSTAL,11:50:17,13:09:08
26257,HOTEL,4:31:50,19:30:58
26258,HOSTAL,4:41:47,14:50:52
26259,HOSTAL,2:57:54,18:54:53
26260,HOTEL,2:55:35,19:21:26
26261,HOSTAL,2:53:42,17:25:40
26262,HOSTAL,1:41:56,21:46:21
26263,HOSTAL,7:30:38,14:32:17
26264,HOTEL,9:35:56,15:33:15
26265,HOSTAL,1:49:37,23:02:18
26266,HOSTAL,1:49:51,14:12:19
26267,HOTEL,0:10:22,23:21:29
26268,HOTEL,3:31:15,15:25:14
26269,HOTEL,0:08:48,22:45:34
26270,HOTEL,7:47:14,15:06:57
26271,HOSTAL,5:27:23,18:03:23
26272,HOTEL,6:50:40,20:01:11
26273,HOTEL,6:52:01,20:44:44
26274,HOTEL,5:29:14,13:14:14
26275,HOTEL,0:05:01,19:40:27
26276,HOSTAL,9:40:33,14:13:22
26277,HOTEL,10:49:59,17:25:25
26278,HOTEL,1:44:02,23:47:14
26279,HOTEL,2:53:30,20:38:30
26280,HOSTAL,11:59:06,17:11:17
26281,HOTEL,9:49:08,21:31:06
26282,HOTEL,7:35:42,23:12:47
26283,HOSTAL,4:43:30,17:22:04
26284,HOTEL,3:12:51,13:55:21
26285,HOTEL,11:36:19,14:13:29
26286,HOTEL,11:21:12,22:24:12
26287,HOSTAL,1:25:28,23:21:52
26288,HOTEL,2:31:34,14:40:42
26289,HOSTAL,5:30:11,18:40:31
26290,HOTEL,3:32:08,21:05:26
26291,HOTEL,11:18:50,13:11:52
26292,HOSTAL,4:06:10,15:02:56
26293,HOTEL,5:46:25,16:23:36
26294,HOSTAL,8:37:05,14:52:11
26295,HOTEL,5:44:43,14:19:16
26296,HOTEL,8:49:43,22:59:14
26297,HOTEL,4:21:47,18:57:30
26298,HOSTAL,6:12:56,21:08:01
26299,HOSTAL,9:46:10,14:59:57
26300,HOSTAL,11:21:23,15:04:16
26301,HOTEL,10:39:50,15:47:07
26302,HOTEL,5:11:27,15:00:42
26303,HOSTAL,9:13:06,16:52:43
26304,HOTEL,4:13:06,14:56:45
26305,HOTEL,2:23:15,20:17:23
26306,HOSTAL,11:04:29,19:31:05
26307,HOTEL,2:34:38,19:14:58
26308,HOSTAL,0:15:36,20:11:58
26309,HOSTAL,2:56:23,21:08:26
26310,HOSTAL,2:26:10,21:39:42
26311,HOSTAL,1:39:34,21:10:32
26312,HOTEL,1:34:59,23:40:05
26313,HOTEL,11:57:15,23:21:32
26314,HOSTAL,5:20:33,18:27:03
26315,HOSTAL,8:24:46,19:44:47
26316,HOSTAL,2:50:39,18:32:50
26317,HOSTAL,5:37:13,20:43:13
26318,HOTEL,5:11:44,15:19:54
26319,HOTEL,3:28:59,22:18:06
26320,HOSTAL,4:26:55,15:04:12
26321,HOTEL,11:10:37,20:24:38
26322,HOTEL,11:30:39,17:12:40
26323,HOTEL,10:08:49,14:24:43
26324,HOTEL,11:58:06,20:34:02
26325,HOTEL,7:11:42,16:08:43
26326,HOTEL,10:02:41,18:16:03
26327,HOTEL,8:14:53,23:08:22
26328,HOSTAL,10:17:14,16:19:44
26329,HOTEL,4:27:04,18:32:46
26330,HOSTAL,3:48:18,16:28:03
26331,HOTEL,3:18:44,23:29:56
26332,HOSTAL,6:59:05,17:37:03
26333,HOTEL,11:43:32,21:05:30
26334,HOSTAL,4:06:24,13:03:43
26335,HOTEL,11:31:14,16:34:01
26336,HOSTAL,7:59:04,22:38:55
26337,HOSTAL,3:09:03,23:39:42
26338,HOTEL,8:33:14,15:08:23
26339,HOTEL,1:35:41,22:21:59
26340,HOSTAL,7:31:43,23:26:11
26341,HOSTAL,9:14:58,19:20:06
26342,HOSTAL,2:32:04,19:00:05
26343,HOTEL,4:59:49,17:47:27
26344,HOSTAL,8:04:37,21:30:04
26345,HOSTAL,1:29:39,23:56:19
26346,HOTEL,2:28:48,23:32:33
26347,HOTEL,3:46:39,14:41:02
26348,HOTEL,11:23:38,14:44:39
26349,HOTEL,11:33:43,18:11:39
26350,HOTEL,9:22:24,19:49:13
26351,HOTEL,6:11:14,15:00:25
26352,HOTEL,11:01:29,17:55:02
26353,HOSTAL,2:10:11,23:36:12
26354,HOSTAL,0:58:51,21:47:54
26355,HOTEL,10:54:44,20:44:48
26356,HOTEL,8:56:45,15:28:03
26357,HOSTAL,11:19:04,17:29:31
26358,HOTEL,10:07:36,22:47:29
26359,HOTEL,8:05:45,20:54:30
26360,HOTEL,4:48:39,22:52:07
26361,HOSTAL,1:50:28,17:14:19
26362,HOSTAL,5:10:09,13:21:53
26363,HOSTAL,7:17:48,21:58:38
26364,HOTEL,11:42:02,14:10:27
26365,HOTEL,1:59:34,13:00:55
26366,HOTEL,11:36:00,17:56:43
26367,HOSTAL,6:00:02,18:48:50
26368,HOTEL,0:53:57,14:51:12
26369,HOTEL,11:12:09,17:10:07
26370,HOSTAL,10:20:17,14:04:12
26371,HOSTAL,1:34:39,22:16:21
26372,HOTEL,0:36:42,20:56:00
26373,HOSTAL,6:50:34,17:19:20
26374,HOTEL,3:22:43,13:05:33
26375,HOSTAL,3:25:33,23:18:40
26376,HOTEL,5:24:31,15:18:10
26377,HOSTAL,8:21:13,17:31:17
26378,HOTEL,5:13:04,14:16:31
26379,HOTEL,9:42:55,15:07:26
26380,HOTEL,3:32:20,23:49:24
26381,HOTEL,0:24:12,16:23:54
26382,HOTEL,5:31:48,21:04:50
26383,HOTEL,3:29:16,22:08:58
26384,HOTEL,9:51:31,13:00:32
26385,HOTEL,7:22:08,20:31:13
26386,HOSTAL,3:46:47,22:54:02
26387,HOTEL,11:35:27,19:38:27
26388,HOSTAL,6:18:41,14:34:05
26389,HOTEL,4:11:04,23:47:46
26390,HOSTAL,7:29:40,23:04:10
26391,HOTEL,0:15:19,23:39:02
26392,HOSTAL,9:47:19,22:46:06
26393,HOTEL,0:57:18,16:23:10
26394,HOTEL,4:47:55,19:59:10
26395,HOTEL,7:42:07,21:39:41
26396,HOSTAL,5:06:21,15:02:14
26397,HOTEL,2:14:38,22:14:37
26398,HOTEL,7:06:30,17:13:21
26399,HOTEL,4:38:40,19:49:10
26400,HOSTAL,7:35:09,16:35:32
26401,HOTEL,10:52:30,18:34:42
26402,HOTEL,3:46:48,20:06:20
26403,HOTEL,10:02:32,16:32:37
26404,HOSTAL,5:16:49,16:46:55
26405,HOTEL,7:59:01,17:23:22
26406,HOSTAL,10:47:00,21:06:01
26407,HOTEL,2:24:24,23:37:47
26408,HOTEL,9:59:59,13:01:45
26409,HOTEL,1:56:30,17:49:00
26410,HOSTAL,8:43:44,21:34:43
26411,HOSTAL,11:10:15,18:22:17
26412,HOSTAL,2:47:49,16:36:51
26413,HOTEL,5:02:55,13:42:31
26414,HOSTAL,10:46:58,15:06:24
26415,HOTEL,7:00:50,15:55:10
26416,HOTEL,2:57:30,21:35:09
26417,HOSTAL,10:56:14,19:58:33
26418,HOTEL,7:16:01,15:21:21
26419,HOTEL,6:41:00,20:31:42
26420,HOSTAL,8:16:05,19:56:46
26421,HOSTAL,3:03:49,22:59:36
26422,HOTEL,7:57:34,20:15:48
26423,HOSTAL,4:49:28,20:27:21
26424,HOSTAL,1:50:35,19:34:05
26425,HOSTAL,11:18:31,13:30:14
26426,HOTEL,1:36:53,22:19:47
26427,HOTEL,6:43:58,14:03:56
26428,HOTEL,7:13:52,16:54:55
26429,HOTEL,0:37:54,16:10:58
26430,HOSTAL,4:47:22,15:21:52
26431,HOSTAL,2:12:16,18:14:31
26432,HOSTAL,3:59:13,17:26:33
26433,HOSTAL,8:14:44,21:49:06
26434,HOTEL,6:52:33,15:07:13
26435,HOSTAL,1:43:20,20:27:53
26436,HOTEL,4:04:42,18:44:08
26437,HOSTAL,5:34:40,19:10:26
26438,HOTEL,11:51:22,19:38:34
26439,HOSTAL,1:56:22,18:25:11
26440,HOTEL,0:02:00,14:29:24
26441,HOSTAL,11:38:39,21:55:24
26442,HOTEL,5:21:49,23:09:59
26443,HOSTAL,3:35:03,13:04:24
26444,HOTEL,3:35:20,14:30:53
26445,HOTEL,9:56:36,19:37:43
26446,HOSTAL,5:27:03,17:09:39
26447,HOSTAL,4:52:01,14:15:36
26448,HOSTAL,3:51:44,20:38:54
26449,HOTEL,2:31:07,20:17:42
26450,HOTEL,11:29:23,21:07:18
26451,HOSTAL,3:42:25,15:01:40
26452,HOSTAL,1:00:19,20:03:15
26453,HOSTAL,11:44:56,21:05:15
26454,HOTEL,9:47:10,17:45:02
26455,HOTEL,10:43:02,21:59:09
26456,HOTEL,5:39:51,18:06:36
26457,HOSTAL,11:52:11,16:03:07
26458,HOSTAL,4:02:27,19:45:43
26459,HOTEL,3:25:01,22:30:02
26460,HOTEL,0:00:44,16:20:54
26461,HOSTAL,11:38:03,22:32:02
26462,HOSTAL,7:38:02,18:44:37
26463,HOSTAL,9:26:59,14:37:47
26464,HOTEL,3:34:26,13:36:28
26465,HOTEL,10:36:38,15:02:16
26466,HOSTAL,3:36:56,19:28:57
26467,HOSTAL,0:38:28,15:17:26
26468,HOSTAL,0:08:31,16:36:53
26469,HOSTAL,3:10:01,15:09:10
26470,HOSTAL,8:14:47,23:24:10
26471,HOSTAL,3:34:08,16:40:13
26472,HOTEL,11:26:32,23:19:28
26473,HOSTAL,2:03:07,21:38:12
26474,HOTEL,2:54:11,18:33:19
26475,HOSTAL,6:31:26,14:24:12
26476,HOTEL,9:51:54,23:23:11
26477,HOTEL,10:43:58,19:16:03
26478,HOSTAL,5:34:34,21:22:39
26479,HOTEL,6:34:04,21:51:19
26480,HOTEL,9:33:56,15:43:32
26481,HOSTAL,2:34:21,22:20:15
26482,HOSTAL,6:12:40,23:11:08
26483,HOSTAL,4:09:25,17:34:06
26484,HOSTAL,11:05:22,14:06:55
26485,HOSTAL,2:07:40,21:14:02
26486,HOSTAL,2:50:51,18:38:33
26487,HOSTAL,2:20:54,14:17:57
26488,HOTEL,9:56:29,18:55:25
26489,HOSTAL,7:21:45,13:04:20
26490,HOSTAL,10:23:22,17:52:51
26491,HOSTAL,5:06:56,16:52:53
26492,HOTEL,2:07:39,16:00:23
26493,HOTEL,6:12:59,16:52:07
26494,HOSTAL,0:38:34,15:31:18
26495,HOSTAL,4:30:45,20:15:43
26496,HOTEL,2:24:24,23:22:17
26497,HOSTAL,8:47:53,19:50:23
26498,HOTEL,0:02:28,20:02:51
26499,HOTEL,9:50:54,22:11:40
26500,HOTEL,2:21:25,14:34:14
26501,HOTEL,2:09:12,20:44:21
26502,HOTEL,11:56:40,21:04:13
26503,HOTEL,2:17:07,21:47:58
26504,HOTEL,6:43:20,23:05:16
26505,HOTEL,4:14:09,19:30:18
26506,HOSTAL,6:26:01,13:54:41
26507,HOSTAL,11:47:40,21:10:17
26508,HOSTAL,2:25:29,18:04:51
26509,HOTEL,3:44:44,22:37:25
26510,HOSTAL,2:54:19,13:27:03
26511,HOSTAL,11:06:27,22:38:18
26512,HOSTAL,1:52:09,20:56:35
26513,HOTEL,4:00:02,15:12:33
26514,HOTEL,4:46:23,21:19:32
26515,HOTEL,2:54:29,15:10:08
26516,HOTEL,3:17:15,14:22:11
26517,HOSTAL,0:01:53,22:17:42
26518,HOTEL,2:39:54,21:37:19
26519,HOSTAL,0:49:54,15:29:04
26520,HOSTAL,11:41:12,17:20:52
26521,HOTEL,2:18:59,16:38:37
26522,HOSTAL,5:18:01,15:35:13
26523,HOSTAL,8:58:48,18:20:59
26524,HOSTAL,4:42:50,23:23:21
26525,HOTEL,1:43:26,21:14:38
26526,HOSTAL,11:07:13,21:58:07
26527,HOTEL,4:04:32,20:48:12
26528,HOSTAL,10:51:51,15:48:38
26529,HOSTAL,11:22:48,19:58:37
26530,HOTEL,8:20:41,22:03:12
26531,HOSTAL,9:37:12,18:03:15
26532,HOSTAL,10:45:35,22:35:28
26533,HOTEL,3:01:06,19:51:28
26534,HOTEL,1:27:37,21:30:09
26535,HOTEL,8:56:25,22:42:23
26536,HOSTAL,9:25:12,18:38:53
26537,HOSTAL,1:34:59,18:23:18
26538,HOSTAL,0:12:08,15:48:35
26539,HOSTAL,11:40:43,18:32:33
26540,HOTEL,3:22:55,21:39:46
26541,HOTEL,1:29:30,23:52:52
26542,HOTEL,8:08:00,16:29:48
26543,HOSTAL,0:07:08,18:05:55
26544,HOTEL,1:56:55,15:31:30
26545,HOSTAL,5:00:17,18:04:34
26546,HOSTAL,10:47:44,16:03:48
26547,HOSTAL,8:14:52,14:09:38
26548,HOSTAL,0:11:57,22:32:55
26549,HOSTAL,9:17:10,19:17:09
26550,HOSTAL,2:59:32,16:45:20
26551,HOSTAL,3:20:09,22:21:23
26552,HOTEL,11:19:31,20:40:53
26553,HOTEL,5:07:39,15:10:49
26554,HOSTAL,5:55:33,20:01:52
26555,HOTEL,2:57:21,22:29:17
26556,HOTEL,8:02:32,16:48:56
26557,HOSTAL,0:46:34,22:46:19
26558,HOTEL,6:20:01,21:51:57
26559,HOSTAL,1:49:12,21:11:53
26560,HOTEL,2:20:10,22:35:00
26561,HOTEL,2:15:00,19:09:32
26562,HOTEL,8:58:25,19:33:53
26563,HOSTAL,6:43:31,23:21:13
26564,HOTEL,6:35:37,22:27:24
26565,HOSTAL,10:32:26,15:55:21
26566,HOSTAL,6:44:14,23:28:24
26567,HOSTAL,9:15:05,14:59:44
26568,HOSTAL,8:50:45,18:00:24
26569,HOSTAL,5:55:56,15:24:40
26570,HOTEL,2:58:50,16:43:09
26571,HOSTAL,5:37:05,19:30:10
26572,HOSTAL,2:04:11,16:12:57
26573,HOTEL,11:00:51,14:54:07
26574,HOSTAL,11:55:08,14:52:59
26575,HOSTAL,11:31:18,23:02:30
26576,HOTEL,6:45:35,17:22:09
26577,HOTEL,4:18:42,13:33:07
26578,HOSTAL,11:18:22,21:51:29
26579,HOSTAL,9:04:50,23:28:06
26580,HOTEL,0:17:31,23:11:07
26581,HOSTAL,7:23:06,16:33:48
26582,HOTEL,3:51:53,17:36:47
26583,HOSTAL,7:20:47,18:01:23
26584,HOTEL,1:25:08,19:31:47
26585,HOSTAL,8:04:33,17:35:03
26586,HOSTAL,10:23:33,22:56:06
26587,HOSTAL,3:39:57,14:39:16
26588,HOTEL,9:56:18,19:38:11
26589,HOSTAL,0:18:04,15:32:14
26590,HOTEL,10:30:19,15:03:08
26591,HOSTAL,2:45:58,18:05:24
26592,HOSTAL,9:40:04,15:47:07
26593,HOTEL,11:01:56,18:40:02
26594,HOSTAL,7:09:44,13:20:41
26595,HOSTAL,11:10:19,14:24:47
26596,HOTEL,9:48:34,23:51:37
26597,HOSTAL,0:01:46,19:13:12
26598,HOTEL,5:28:33,13:07:43
26599,HOTEL,0:11:27,13:16:58
26600,HOSTAL,5:16:37,13:42:13
26601,HOTEL,7:48:54,20:54:06
26602,HOSTAL,9:03:54,13:36:33
26603,HOTEL,10:39:04,18:01:26
26604,HOTEL,1:49:56,18:47:11
26605,HOSTAL,6:22:16,19:29:24
26606,HOTEL,4:33:48,23:46:13
26607,HOTEL,9:58:02,22:50:15
26608,HOSTAL,10:11:06,17:06:48
26609,HOSTAL,7:05:33,19:56:42
26610,HOTEL,9:17:01,21:22:05
26611,HOSTAL,3:43:56,17:23:44
26612,HOTEL,8:18:18,15:00:20
26613,HOTEL,9:26:42,19:33:56
26614,HOTEL,4:54:13,16:56:25
26615,HOSTAL,1:52:47,23:01:29
26616,HOSTAL,5:33:03,21:53:54
26617,HOTEL,6:18:03,21:23:27
26618,HOSTAL,3:31:17,17:38:15
26619,HOTEL,1:59:41,22:15:16
26620,HOSTAL,10:07:39,22:40:45
26621,HOSTAL,8:22:43,23:51:55
26622,HOSTAL,9:42:36,20:58:58
26623,HOSTAL,10:22:32,15:51:43
26624,HOSTAL,10:03:23,13:10:03
26625,HOSTAL,3:43:42,21:46:29
26626,HOTEL,4:30:15,14:42:05
26627,HOTEL,5:54:00,14:59:16
26628,HOSTAL,7:55:09,18:02:11
26629,HOSTAL,8:23:34,18:33:29
26630,HOTEL,0:48:46,20:33:57
26631,HOSTAL,8:05:07,17:59:25
26632,HOTEL,5:11:44,23:20:37
26633,HOTEL,3:04:52,19:26:52
26634,HOSTAL,4:36:11,18:32:33
26635,HOSTAL,10:29:05,15:47:11
26636,HOSTAL,2:34:08,18:31:56
26637,HOTEL,10:45:31,23:12:42
26638,HOTEL,4:57:10,21:26:40
26639,HOSTAL,7:16:47,17:06:55
26640,HOTEL,11:41:01,13:41:51
26641,HOTEL,7:40:17,17:10:49
26642,HOSTAL,7:02:46,16:55:11
26643,HOSTAL,0:07:11,20:46:57
26644,HOTEL,4:29:01,16:01:46
26645,HOTEL,6:04:02,13:40:30
26646,HOTEL,2:28:10,19:39:32
26647,HOSTAL,9:20:46,21:23:55
26648,HOTEL,8:12:09,21:59:39
26649,HOSTAL,7:44:40,21:45:10
26650,HOTEL,5:16:26,13:35:11
26651,HOSTAL,5:33:57,22:23:19
26652,HOTEL,8:29:42,20:00:28
26653,HOSTAL,0:44:49,22:02:48
26654,HOTEL,10:39:20,15:11:44
26655,HOSTAL,4:59:01,21:16:48
26656,HOSTAL,9:04:22,21:28:32
26657,HOSTAL,1:19:14,14:17:00
26658,HOSTAL,10:14:42,20:35:38
26659,HOSTAL,0:21:10,16:22:07
26660,HOTEL,4:37:19,17:49:32
26661,HOTEL,8:07:22,19:19:51
26662,HOSTAL,0:38:11,23:07:51
26663,HOTEL,5:23:27,17:56:24
26664,HOTEL,9:07:15,15:12:02
26665,HOSTAL,8:19:41,13:37:42
26666,HOSTAL,7:44:32,17:32:24
26667,HOSTAL,1:20:07,16:22:06
26668,HOSTAL,4:17:27,19:36:12
26669,HOSTAL,1:17:33,22:30:38
26670,HOTEL,9:19:02,21:00:19
26671,HOSTAL,0:38:36,16:39:43
26672,HOSTAL,5:51:43,23:09:16
26673,HOSTAL,1:56:11,14:56:15
26674,HOSTAL,3:38:03,21:10:55
26675,HOSTAL,6:58:24,23:36:54
26676,HOSTAL,6:55:33,19:56:10
26677,HOTEL,7:37:57,15:06:42
26678,HOSTAL,3:14:18,23:51:59
26679,HOTEL,5:38:54,17:27:19
26680,HOTEL,1:24:41,18:01:32
26681,HOTEL,8:08:37,15:30:11
26682,HOTEL,10:51:11,21:23:02
26683,HOTEL,5:31:26,16:14:56
26684,HOSTAL,4:21:47,16:14:44
26685,HOTEL,6:09:46,23:47:26
26686,HOSTAL,2:55:08,19:53:47
26687,HOSTAL,9:30:38,15:31:12
26688,HOTEL,2:26:23,22:07:34
26689,HOTEL,11:28:07,19:48:13
26690,HOSTAL,3:41:46,23:48:13
26691,HOTEL,2:27:48,14:05:58
26692,HOTEL,5:43:47,15:55:44
26693,HOTEL,4:49:47,21:25:58
26694,HOSTAL,7:30:15,20:23:17
26695,HOSTAL,7:02:55,15:42:10
26696,HOTEL,2:53:17,20:58:30
26697,HOTEL,1:15:57,16:07:26
26698,HOTEL,7:28:10,15:49:00
26699,HOSTAL,11:50:03,14:23:46
26700,HOTEL,11:28:02,13:04:37
26701,HOTEL,11:04:24,17:56:11
26702,HOTEL,3:45:16,14:03:17
26703,HOSTAL,11:03:54,14:26:26
26704,HOTEL,5:26:24,23:40:43
26705,HOSTAL,4:50:21,23:46:18
26706,HOTEL,6:53:37,23:14:26
26707,HOTEL,1:29:14,16:48:03
26708,HOTEL,9:37:03,18:20:17
26709,HOSTAL,0:02:13,20:43:10
26710,HOSTAL,8:05:37,17:49:57
26711,HOTEL,0:00:15,22:30:25
26712,HOTEL,10:01:11,20:54:44
26713,HOTEL,3:32:19,14:42:16
26714,HOSTAL,7:16:47,19:56:56
26715,HOSTAL,5:26:50,22:20:57
26716,HOSTAL,1:21:42,19:03:02
26717,HOSTAL,5:36:11,14:34:51
26718,HOTEL,11:23:34,19:08:41
26719,HOTEL,1:56:49,21:04:47
26720,HOSTAL,3:43:23,16:48:06
26721,HOSTAL,8:45:56,19:01:21
26722,HOSTAL,3:28:50,22:21:19
26723,HOTEL,9:49:34,23:55:24
26724,HOSTAL,4:09:41,20:33:05
26725,HOTEL,8:14:10,18:10:26
26726,HOSTAL,1:47:52,18:56:07
26727,HOTEL,0:20:35,18:09:32
26728,HOSTAL,4:32:48,14:09:51
26729,HOSTAL,0:05:46,23:19:24
26730,HOSTAL,0:19:05,13:25:23
26731,HOTEL,11:33:20,18:34:56
26732,HOSTAL,7:19:25,17:00:15
26733,HOSTAL,2:42:11,13:51:46
26734,HOSTAL,5:52:09,14:33:44
26735,HOSTAL,5:05:32,14:22:37
26736,HOTEL,1:21:45,15:28:01
26737,HOSTAL,0:37:22,21:45:15
26738,HOTEL,1:00:04,18:57:47
26739,HOTEL,11:38:21,15:49:04
26740,HOTEL,2:30:51,17:59:08
26741,HOTEL,5:23:49,22:19:19
26742,HOSTAL,6:43:22,14:55:07
26743,HOSTAL,6:23:48,16:35:05
26744,HOSTAL,2:33:18,19:11:41
26745,HOSTAL,0:21:42,21:40:50
26746,HOTEL,8:34:16,20:42:06
26747,HOSTAL,9:49:30,20:49:16
26748,HOSTAL,11:44:32,20:40:15
26749,HOTEL,6:30:46,23:29:28
26750,HOSTAL,5:46:23,22:55:58
26751,HOSTAL,0:22:52,15:21:04
26752,HOSTAL,2:21:02,20:50:24
26753,HOSTAL,2:31:15,15:51:11
26754,HOTEL,4:55:01,18:57:14
26755,HOSTAL,5:32:59,15:38:14
26756,HOSTAL,10:40:51,20:11:09
26757,HOSTAL,5:45:31,20:23:33
26758,HOTEL,4:30:06,13:53:04
26759,HOTEL,9:30:31,17:37:16
26760,HOSTAL,10:30:53,16:30:40
26761,HOTEL,1:33:30,23:14:14
26762,HOSTAL,2:22:10,13:59:11
26763,HOSTAL,11:17:57,18:07:23
26764,HOTEL,5:36:04,19:25:31
26765,HOTEL,8:41:42,14:12:09
26766,HOSTAL,11:35:12,18:18:13
26767,HOSTAL,7:27:51,22:01:36
26768,HOTEL,3:10:14,15:35:53
26769,HOTEL,2:56:57,19:12:40
26770,HOSTAL,0:27:01,14:58:04
26771,HOTEL,7:00:21,13:47:39
26772,HOTEL,10:52:44,13:10:33
26773,HOSTAL,10:04:51,20:02:21
26774,HOTEL,4:06:59,16:50:30
26775,HOTEL,2:18:55,23:56:56
26776,HOSTAL,1:38:35,22:37:14
26777,HOSTAL,8:22:24,22:02:32
26778,HOSTAL,1:35:02,18:02:34
26779,HOSTAL,8:24:34,16:00:14
26780,HOTEL,3:16:47,14:25:23
26781,HOSTAL,1:43:54,14:26:21
26782,HOTEL,3:44:49,14:06:17
26783,HOSTAL,7:32:21,13:57:10
26784,HOTEL,7:02:33,22:18:44
26785,HOTEL,9:21:13,16:51:00
26786,HOTEL,9:08:43,16:15:40
26787,HOSTAL,5:33:52,15:43:04
26788,HOTEL,0:41:04,20:48:49
26789,HOSTAL,1:51:30,20:49:55
26790,HOSTAL,3:17:12,19:34:45
26791,HOTEL,8:40:01,18:15:25
26792,HOTEL,8:37:31,22:57:36
26793,HOSTAL,4:10:47,21:33:18
26794,HOSTAL,5:23:38,17:00:57
26795,HOTEL,0:37:12,22:44:11
26796,HOTEL,2:45:29,14:56:29
26797,HOTEL,1:38:34,23:59:56
26798,HOSTAL,4:26:41,13:04:26
26799,HOTEL,5:09:12,21:06:31
26800,HOSTAL,9:52:01,16:53:42
26801,HOTEL,9:18:44,14:22:09
26802,HOSTAL,7:02:06,20:36:00
26803,HOSTAL,10:51:33,13:59:54
26804,HOSTAL,6:00:09,22:30:45
26805,HOSTAL,1:02:31,22:43:36
26806,HOTEL,8:54:00,14:00:39
26807,HOSTAL,0:01:28,13:50:51
26808,HOSTAL,3:57:37,22:42:06
26809,HOTEL,2:27:52,19:30:13
26810,HOSTAL,9:48:33,21:09:03
26811,HOTEL,3:09:57,19:57:56
26812,HOTEL,8:29:06,21:18:50
26813,HOSTAL,11:20:22,22:45:22
26814,HOTEL,11:09:03,20:55:31
26815,HOSTAL,7:40:34,13:17:51
26816,HOSTAL,2:56:23,17:33:45
26817,HOSTAL,8:01:05,13:52:39
26818,HOTEL,9:37:03,21:28:08
26819,HOSTAL,3:50:29,16:12:07
26820,HOTEL,1:14:53,22:45:07
26821,HOTEL,2:16:46,13:10:05
26822,HOTEL,11:35:42,14:32:23
26823,HOTEL,4:19:59,14:02:20
26824,HOSTAL,10:18:54,20:45:41
26825,HOSTAL,9:33:13,22:17:57
26826,HOTEL,1:31:39,19:42:39
26827,HOSTAL,7:25:02,17:08:57
26828,HOTEL,2:42:48,13:45:07
26829,HOTEL,5:46:25,19:37:51
26830,HOSTAL,1:04:15,16:58:49
26831,HOSTAL,0:20:58,20:08:29
26832,HOSTAL,10:18:21,18:03:05
26833,HOTEL,2:14:37,18:59:55
26834,HOSTAL,6:47:34,18:29:53
26835,HOTEL,11:57:57,22:57:44
26836,HOSTAL,5:44:11,19:03:04
26837,HOTEL,9:38:43,21:47:46
26838,HOSTAL,2:26:46,20:26:41
26839,HOTEL,11:48:35,17:11:06
26840,HOTEL,2:40:22,20:47:23
26841,HOSTAL,6:40:41,17:36:10
26842,HOSTAL,7:45:16,15:09:27
26843,HOTEL,9:07:42,21:43:27
26844,HOTEL,9:48:33,20:00:26
26845,HOTEL,9:17:26,22:12:46
26846,HOTEL,11:00:40,14:20:22
26847,HOSTAL,7:09:22,17:51:07
26848,HOSTAL,7:20:11,16:57:58
26849,HOSTAL,8:04:07,23:38:29
26850,HOSTAL,11:27:37,23:11:43
26851,HOSTAL,7:25:13,15:39:55
26852,HOTEL,0:42:19,14:07:49
26853,HOSTAL,11:52:18,14:04:09
26854,HOTEL,1:49:17,16:22:06
26855,HOTEL,11:46:52,22:02:17
26856,HOTEL,5:55:38,14:22:15
26857,HOSTAL,1:25:20,23:58:36
26858,HOTEL,5:18:24,23:21:56
26859,HOSTAL,11:41:40,16:25:31
26860,HOSTAL,4:48:24,15:57:59
26861,HOTEL,8:51:32,18:57:29
26862,HOTEL,9:12:44,19:30:28
26863,HOTEL,4:14:06,15:38:24
