id,tipo_habitacion,numero,capacidad
58625,SUITE,575,3
58626,ESTANDAR,597,3
58627,SEMISUITE,112,1
58628,ESTANDAR,819,1
58629,ESTANDAR,498,2
58630,SEMISUITE,880,1
58631,SEMISUITE,843,4
58632,ESTANDAR,845,3
58633,SUITE,259,2
58634,SEMISUITE,533,3
58635,SUITE,272,1
58636,ESTANDAR,832,1
58637,SEMISUITE,325,3
58638,SUITE,385,1
58639,ESTANDAR,202,1
58640,SUITE,261,1
58641,ESTANDAR,484,2
58642,ESTANDAR,507,3
58643,SUITE,800,3
58644,SEMISUITE,636,4
58645,ESTANDAR,260,2
58646,SUITE,882,3
58647,SUITE,130,2
58648,SUITE,322,4
58649,ESTANDAR,283,2
58650,SEMISUITE,558,2
58651,SUITE,508,1
58652,ESTANDAR,519,3
58653,ESTANDAR,518,1
58654,SUITE,154,3
58655,SEMISUITE,801,4
58656,ESTANDAR,536,1
58657,ESTANDAR,561,1
58658,SUITE,500,1
58659,ESTANDAR,369,2
58660,ESTANDAR,481,1
58661,SEMISUITE,499,2
58662,SEMISUITE,572,4
58663,SUITE,581,3
58664,ESTANDAR,158,4
58665,ESTANDAR,764,1
58666,SUITE,536,1
58667,ESTANDAR,551,3
58668,SUITE,458,3
58669,ESTANDAR,547,4
58670,SUITE,391,3
58671,ESTANDAR,517,4
58672,ESTANDAR,202,1
58673,SEMISUITE,269,3
58674,ESTANDAR,745,1
58675,SEMISUITE,129,1
58676,SEMISUITE,222,2
58677,ESTANDAR,803,3
58678,SEMISUITE,862,4
58679,SEMISUITE,269,3
58680,SEMISUITE,765,4
58681,ESTANDAR,604,1
58682,SEMISUITE,374,1
58683,ESTANDAR,341,4
58684,SUITE,294,2
58685,ESTANDAR,834,4
58686,SEMISUITE,828,4
58687,SUITE,449,1
58688,ESTANDAR,511,4
58689,ESTANDAR,322,4
58690,ESTANDAR,689,2
58691,ESTANDAR,655,3
58692,SUITE,633,4
58693,SEMISUITE,584,1
58694,ESTANDAR,705,3
58695,SEMISUITE,896,3
58696,SEMISUITE,279,2
58697,SEMISUITE,224,2
58698,SUITE,371,3
58699,SUITE,234,3
58700,SEMISUITE,819,2
58701,SUITE,515,3
58702,SEMISUITE,205,2
58703,ESTANDAR,858,2
58704,SEMISUITE,398,4
58705,SUITE,538,3
58706,ESTANDAR,123,3
58707,SUITE,161,3
58708,ESTANDAR,412,2
58709,SUITE,299,2
58710,SEMISUITE,182,3
58711,SUITE,273,1
58712,ESTANDAR,517,4
58713,SUITE,378,4
58714,SEMISUITE,200,2
58715,ESTANDAR,253,2
58716,ESTANDAR,681,1
58717,SEMISUITE,133,1
58718,SUITE,138,2
58719,SEMISUITE,419,4
58720,ESTANDAR,512,1
58721,SUITE,503,4
58722,SUITE,354,4
58723,SEMISUITE,523,2
58724,SEMISUITE,886,4
58725,SEMISUITE,666,4
58726,SUITE,575,4
58727,SUITE,555,3
58728,SUITE,785,2
58729,SUITE,633,2
58730,SEMISUITE,407,2
58731,ESTANDAR,718,1
58732,SEMISUITE,863,1
58733,SEMISUITE,720,2
58734,SUITE,719,1
58735,SEMISUITE,345,2
58736,SEMISUITE,226,3
58737,SEMISUITE,198,4
58738,SEMISUITE,747,1
58739,ESTANDAR,443,1
58740,ESTANDAR,745,4
58741,ESTANDAR,504,1
58742,ESTANDAR,612,1
58743,SUITE,429,1
58744,SUITE,194,2
58745,ESTANDAR,108,3
58746,SUITE,376,4
58747,ESTANDAR,377,4
58748,SUITE,632,1
58749,ESTANDAR,336,4
58750,SUITE,571,3
58751,SEMISUITE,417,3
58752,ESTANDAR,424,1
58753,SEMISUITE,289,2
58754,SEMISUITE,585,4
58755,SUITE,239,1
58756,SUITE,877,2
58757,SUITE,314,4
58758,ESTANDAR,399,2
58759,SEMISUITE,372,1
58760,SUITE,639,2
58761,SUITE,378,1
58762,SEMISUITE,606,4
58763,ESTANDAR,221,2
58764,SEMISUITE,135,3
58765,ESTANDAR,518,2
58766,SEMISUITE,224,3
58767,SUITE,477,1
58768,ESTANDAR,345,3
58769,ESTANDAR,828,4
58770,SUITE,194,2
58771,SUITE,574,4
58772,SEMISUITE,641,4
58773,SEMISUITE,573,3
58774,SEMISUITE,369,1
58775,ESTANDAR,142,3
58776,SUITE,791,1
58777,ESTANDAR,726,3
58778,ESTANDAR,740,2
58779,ESTANDAR,761,2
58780,SUITE,225,3
58781,SEMISUITE,224,1
58782,SEMISUITE,768,4
58783,SEMISUITE,568,1
58784,SUITE,443,1
58785,SUITE,823,1
58786,ESTANDAR,535,2
58787,SEMISUITE,874,4
58788,SEMISUITE,823,2
58789,SEMISUITE,475,2
58790,ESTANDAR,825,3
58791,SEMISUITE,548,4
58792,SEMISUITE,281,1
58793,SUITE,791,2
58794,SUITE,534,1
58795,SUITE,893,1
58796,ESTANDAR,552,1
58797,ESTANDAR,201,1
58798,SUITE,487,2
58799,SUITE,442,1
58800,ESTANDAR,785,4
58801,SEMISUITE,478,2
58802,SEMISUITE,279,3
58803,SUITE,510,2
58804,SUITE,175,2
58805,ESTANDAR,426,1
58806,ESTANDAR,261,3
58807,ESTANDAR,752,3
58808,ESTANDAR,318,4
58809,ESTANDAR,845,4
58810,SUITE,548,1
58811,SUITE,774,3
58812,ESTANDAR,107,2
58813,SUITE,707,4
58814,ESTANDAR,527,1
58815,SUITE,191,4
58816,SUITE,240,3
58817,ESTANDAR,849,3
58818,SUITE,324,1
58819,SEMISUITE,622,3
58820,ESTANDAR,732,2
58821,ESTANDAR,560,1
58822,SUITE,765,1
58823,SUITE,469,4
58824,SUITE,692,4
58825,SEMISUITE,658,1
58826,SEMISUITE,485,3
58827,SEMISUITE,263,3
58828,SEMISUITE,298,1
58829,ESTANDAR,248,4
58830,SEMISUITE,390,4
58831,ESTANDAR,898,3
58832,SEMISUITE,801,3
58833,SEMISUITE,196,1
58834,SUITE,455,1
58835,SEMISUITE,238,4
58836,ESTANDAR,672,4
58837,ESTANDAR,199,1
58838,SUITE,122,4
58839,SUITE,282,1
58840,SEMISUITE,132,3
58841,SEMISUITE,159,4
58842,SEMISUITE,564,2
58843,SUITE,743,3
58844,SUITE,648,4
58845,ESTANDAR,363,4
58846,ESTANDAR,809,1
58847,SEMISUITE,487,1
58848,ESTANDAR,788,2
58849,ESTANDAR,753,2
58850,ESTANDAR,836,3
58851,SUITE,246,4
58852,SUITE,452,2
58853,SUITE,402,4
58854,SEMISUITE,826,3
58855,SUITE,790,4
58856,SUITE,237,4
58857,SEMISUITE,509,2
58858,ESTANDAR,325,3
58859,ESTANDAR,277,2
58860,ESTANDAR,366,3
58861,SUITE,273,3
58862,ESTANDAR,567,1
58863,SUITE,155,1
58864,SEMISUITE,690,1
58865,SUITE,705,1
58866,ESTANDAR,108,1
58867,ESTANDAR,715,3
58868,SEMISUITE,750,4
58869,SUITE,331,2
58870,SEMISUITE,303,2
58871,SEMISUITE,800,2
58872,SEMISUITE,861,3
58873,SEMISUITE,776,1
58874,SEMISUITE,593,3
58875,ESTANDAR,751,1
58876,SEMISUITE,532,3
58877,SUITE,892,4
58878,SEMISUITE,865,2
58879,ESTANDAR,850,4
58880,SUITE,394,1
58881,SEMISUITE,175,4
58882,ESTANDAR,331,2
58883,SUITE,155,1
58884,SEMISUITE,242,3
58885,SEMISUITE,662,2
58886,ESTANDAR,600,1
58887,SUITE,895,4
58888,SEMISUITE,505,4
58889,ESTANDAR,869,2
58890,SEMISUITE,208,3
58891,SUITE,364,1
58892,SEMISUITE,612,3
58893,ESTANDAR,122,3
58894,ESTANDAR,502,2
58895,SEMISUITE,688,1
58896,SUITE,657,3
58897,SUITE,510,4
58898,SEMISUITE,537,1
58899,ESTANDAR,152,2
58900,SEMISUITE,678,1
58901,SUITE,640,2
58902,SEMISUITE,873,4
58903,ESTANDAR,245,2
58904,SEMISUITE,144,4
58905,SEMISUITE,498,4
58906,SEMISUITE,506,3
58907,SUITE,833,4
58908,ESTANDAR,837,2
58909,ESTANDAR,828,2
58910,SEMISUITE,642,3
58911,ESTANDAR,479,4
58912,ESTANDAR,140,4
58913,ESTANDAR,887,4
58914,SEMISUITE,563,4
58915,ESTANDAR,209,2
58916,SEMISUITE,408,2
58917,SEMISUITE,837,4
58918,SEMISUITE,165,3
58919,SEMISUITE,317,2
58920,SUITE,437,2
58921,SEMISUITE,216,1
58922,SEMISUITE,834,4
58923,ESTANDAR,695,3
58924,SEMISUITE,292,3
58925,ESTANDAR,590,3
58926,SUITE,339,1
58927,SEMISUITE,553,3
58928,SEMISUITE,183,2
58929,SUITE,868,3
58930,ESTANDAR,196,4
58931,ESTANDAR,217,3
58932,SEMISUITE,589,2
58933,ESTANDAR,582,2
58934,SUITE,301,2
58935,SEMISUITE,847,1
58936,SEMISUITE,475,2
58937,SEMISUITE,208,2
58938,ESTANDAR,477,4
58939,SUITE,602,3
58940,SUITE,654,4
58941,SEMISUITE,100,1
58942,SUITE,766,3
58943,SEMISUITE,667,3
58944,SEMISUITE,508,1
58945,ESTANDAR,809,1
58946,SEMISUITE,147,1
58947,ESTANDAR,176,3
58948,ESTANDAR,241,4
58949,SUITE,482,4
58950,ESTANDAR,457,2
58951,SEMISUITE,563,2
58952,SUITE,152,1
58953,SEMISUITE,613,4
58954,SUITE,420,3
58955,SEMISUITE,476,4
58956,ESTANDAR,500,1
58957,SEMISUITE,615,4
58958,SUITE,252,3
58959,SUITE,171,1
58960,SEMISUITE,513,4
58961,SUITE,247,3
58962,SUITE,279,1
58963,ESTANDAR,360,4
58964,SEMISUITE,579,1
58965,SEMISUITE,465,1
58966,SUITE,525,2
58967,ESTANDAR,127,2
58968,SEMISUITE,866,4
58969,SEMISUITE,147,1
58970,SUITE,851,3
58971,SEMISUITE,185,3
58972,SUITE,283,3
58973,ESTANDAR,667,2
58974,SEMISUITE,204,3
58975,ESTANDAR,848,2
58976,SUITE,501,1
58977,ESTANDAR,269,2
58978,ESTANDAR,107,1
58979,ESTANDAR,256,3
58980,SEMISUITE,190,4
58981,ESTANDAR,409,4
58982,ESTANDAR,351,2
58983,SEMISUITE,523,3
58984,ESTANDAR,360,1
58985,SEMISUITE,308,2
58986,ESTANDAR,240,1
58987,SEMISUITE,845,1
58988,ESTANDAR,413,3
58989,SUITE,238,3
58990,ESTANDAR,484,2
58991,SUITE,829,3
58992,SEMISUITE,157,4
58993,ESTANDAR,386,3
58994,SUITE,473,3
58995,SEMISUITE,180,4
58996,SUITE,729,2
58997,SEMISUITE,528,2
58998,SEMISUITE,897,2
58999,SUITE,690,3
59000,ESTANDAR,566,1
59001,SUITE,347,1
59002,ESTANDAR,160,2
59003,SUITE,737,4
59004,SEMISUITE,866,1
59005,SUITE,597,4
59006,SUITE,482,3
59007,ESTANDAR,357,1
59008,SEMISUITE,753,4
59009,ESTANDAR,871,1
59010,SEMISUITE,400,4
59011,SEMISUITE,804,3
59012,SUITE,178,3
59013,ESTANDAR,437,3
59014,SUITE,332,1
59015,SEMISUITE,167,1
59016,ESTANDAR,251,3
59017,SEMISUITE,749,1
59018,SEMISUITE,689,4
59019,SUITE,783,1
59020,ESTANDAR,581,2
59021,SUITE,614,4
59022,ESTANDAR,603,2
59023,SEMISUITE,260,2
59024,SEMISUITE,405,4
59025,ESTANDAR,364,3
59026,ESTANDAR,346,2
59027,SUITE,389,3
59028,SEMISUITE,451,1
59029,ESTANDAR,317,4
59030,SEMISUITE,226,4
59031,SUITE,863,3
59032,ESTANDAR,117,2
59033,ESTANDAR,392,2
59034,ESTANDAR,129,1
59035,ESTANDAR,898,3
59036,SEMISUITE,340,1
59037,ESTANDAR,448,2
59038,SUITE,312,4
59039,SEMISUITE,764,1
59040,SUITE,283,4
59041,SUITE,596,2
59042,ESTANDAR,600,2
59043,ESTANDAR,304,4
59044,ESTANDAR,791,1
59045,SUITE,622,1
59046,SUITE,338,1
59047,ESTANDAR,209,3
59048,SUITE,260,2
59049,ESTANDAR,571,1
59050,SEMISUITE,283,1
59051,SUITE,474,1
59052,SEMISUITE,367,1
59053,ESTANDAR,815,2
59054,ESTANDAR,172,3
59055,SEMISUITE,443,3
59056,SUITE,166,1
59057,ESTANDAR,702,1
59058,ESTANDAR,785,2
59059,SUITE,767,1
59060,SEMISUITE,256,4
59061,ESTANDAR,457,4
59062,ESTANDAR,593,3
59063,ESTANDAR,209,4
59064,ESTANDAR,109,3
59065,SEMISUITE,249,1
59066,SEMISUITE,701,1
59067,SUITE,556,4
59068,ESTANDAR,387,3
59069,SUITE,667,3
59070,SUITE,432,2
59071,ESTANDAR,594,1
59072,SUITE,522,3
59073,SEMISUITE,197,3
59074,ESTANDAR,730,2
59075,SEMISUITE,723,1
59076,ESTANDAR,175,1
59077,ESTANDAR,168,4
59078,SEMISUITE,823,2
59079,SUITE,259,3
59080,SEMISUITE,416,2
59081,ESTANDAR,507,2
59082,SEMISUITE,139,2
59083,ESTANDAR,644,3
59084,SUITE,633,3
59085,ESTANDAR,485,2
59086,ESTANDAR,640,1
59087,SUITE,517,3
59088,ESTANDAR,159,1
59089,SUITE,492,2
59090,SUITE,698,4
59091,SEMISUITE,226,2
59092,SUITE,649,3
59093,ESTANDAR,386,3
59094,SUITE,174,3
59095,ESTANDAR,184,4
59096,SEMISUITE,579,4
59097,ESTANDAR,220,1
59098,SUITE,801,1
59099,ESTANDAR,803,4
59100,SUITE,570,2
59101,SEMISUITE,148,2
59102,SUITE,754,1
59103,SEMISUITE,319,1
59104,ESTANDAR,616,1
59105,SEMISUITE,570,1
59106,SEMISUITE,337,4
59107,SUITE,348,2
59108,ESTANDAR,538,2
59109,SUITE,374,1
59110,ESTANDAR,620,2
59111,SUITE,747,1
59112,SEMISUITE,469,3
59113,ESTANDAR,766,4
59114,SUITE,843,1
59115,ESTANDAR,799,4
59116,SUITE,514,2
59117,SUITE,291,3
59118,SEMISUITE,894,3
59119,SEMISUITE,409,1
59120,SUITE,450,3
59121,SUITE,579,3
59122,ESTANDAR,556,4
59123,SEMISUITE,322,1
59124,SUITE,481,1
59125,ESTANDAR,161,1
59126,SEMISUITE,104,2
59127,SUITE,150,2
59128,SEMISUITE,384,2
59129,SEMISUITE,337,4
59130,SEMISUITE,724,2
59131,ESTANDAR,573,2
59132,ESTANDAR,179,2
59133,ESTANDAR,693,2
59134,SEMISUITE,613,1
59135,SUITE,412,3
59136,ESTANDAR,659,3
59137,SUITE,184,3
59138,SEMISUITE,653,4
59139,ESTANDAR,356,3
59140,SUITE,202,1
59141,SEMISUITE,450,4
59142,SUITE,790,3
59143,ESTANDAR,512,1
59144,SUITE,211,1
59145,SEMISUITE,643,2
59146,SUITE,581,1
59147,SUITE,114,1
59148,SUITE,117,2
59149,ESTANDAR,256,3
59150,ESTANDAR,661,3
59151,ESTANDAR,555,2
59152,ESTANDAR,356,2
59153,SUITE,546,2
59154,SEMISUITE,187,4
59155,SEMISUITE,317,3
59156,SEMISUITE,143,1
59157,ESTANDAR,314,3
59158,SUITE,472,2
59159,SEMISUITE,445,2
59160,ESTANDAR,711,2
59161,ESTANDAR,493,3
59162,ESTANDAR,136,2
59163,ESTANDAR,845,3
59164,ESTANDAR,604,3
59165,SEMISUITE,485,4
59166,SEMISUITE,720,3
59167,ESTANDAR,518,3
59168,ESTANDAR,355,2
59169,SUITE,494,3
59170,ESTANDAR,876,1
59171,SEMISUITE,444,3
59172,ESTANDAR,204,3
59173,SUITE,235,1
59174,SEMISUITE,729,2
59175,SUITE,874,4
59176,SUITE,114,4
59177,ESTANDAR,870,2
59178,ESTANDAR,483,1
59179,SUITE,326,1
59180,SEMISUITE,134,3
59181,SEMISUITE,796,4
59182,SEMISUITE,674,2
59183,ESTANDAR,785,1
59184,SEMISUITE,636,4
59185,SEMISUITE,186,1
59186,SUITE,344,3
59187,SEMISUITE,440,1
59188,ESTANDAR,877,2
59189,SEMISUITE,141,3
59190,ESTANDAR,150,2
59191,SEMISUITE,557,2
59192,ESTANDAR,583,3
59193,ESTANDAR,728,3
59194,SUITE,680,1
59195,ESTANDAR,895,4
59196,SEMISUITE,450,3
59197,SUITE,715,2
59198,SUITE,804,4
59199,SUITE,299,1
59200,SUITE,576,1
59201,SEMISUITE,110,1
59202,SEMISUITE,505,4
59203,SEMISUITE,152,2
59204,SEMISUITE,860,1
59205,SEMISUITE,390,3
59206,ESTANDAR,606,4
59207,ESTANDAR,589,4
59208,ESTANDAR,395,2
59209,SUITE,676,1
59210,ESTANDAR,508,4
59211,ESTANDAR,667,1
59212,SUITE,565,3
59213,ESTANDAR,877,1
59214,SUITE,452,4
59215,SEMISUITE,221,4
59216,ESTANDAR,275,1
59217,ESTANDAR,567,3
59218,SEMISUITE,670,4
59219,SEMISUITE,627,4
59220,SEMISUITE,786,1
59221,SUITE,537,2
59222,SEMISUITE,179,4
59223,ESTANDAR,391,2
59224,ESTANDAR,842,1
59225,SEMISUITE,324,2
59226,ESTANDAR,781,1
59227,ESTANDAR,277,1
59228,ESTANDAR,270,4
59229,ESTANDAR,593,1
59230,ESTANDAR,395,2
59231,ESTANDAR,138,2
59232,ESTANDAR,652,3
59233,SUITE,525,3
59234,SUITE,704,1
59235,SEMISUITE,309,3
59236,ESTANDAR,778,3
59237,SEMISUITE,534,3
59238,SUITE,382,1
59239,SUITE,857,3
59240,SUITE,806,2
59241,SEMISUITE,350,3
59242,SUITE,353,1
59243,ESTANDAR,549,1
59244,SEMISUITE,279,2
59245,ESTANDAR,278,2
59246,SUITE,133,1
59247,SUITE,761,1
59248,ESTANDAR,874,1
59249,SUITE,479,4
59250,ESTANDAR,105,2
59251,ESTANDAR,713,3
59252,SEMISUITE,398,3
59253,SUITE,362,1
59254,ESTANDAR,763,3
59255,SUITE,817,4
59256,ESTANDAR,794,2
59257,SUITE,855,3
59258,SEMISUITE,206,3
59259,ESTANDAR,133,1
59260,SUITE,702,3
59261,SUITE,354,2
59262,SEMISUITE,267,2
59263,SUITE,242,2
59264,ESTANDAR,392,3
59265,ESTANDAR,169,2
59266,SUITE,406,2
59267,ESTANDAR,317,2
59268,SEMISUITE,549,4
59269,SUITE,120,1
59270,SUITE,841,1
59271,SUITE,770,1
59272,SUITE,498,4
59273,SEMISUITE,500,3
59274,SEMISUITE,707,2
59275,ESTANDAR,557,1
59276,SUITE,815,3
59277,SEMISUITE,814,2
59278,ESTANDAR,526,1
59279,SEMISUITE,813,1
59280,ESTANDAR,493,2
59281,SEMISUITE,406,2
59282,ESTANDAR,737,2
59283,SEMISUITE,106,4
59284,SEMISUITE,373,2
59285,ESTANDAR,794,3
59286,SUITE,363,1
59287,SUITE,397,3
59288,ESTANDAR,606,1
59289,ESTANDAR,415,1
59290,ESTANDAR,114,2
59291,SEMISUITE,245,2
59292,SEMISUITE,557,1
59293,SEMISUITE,592,4
59294,ESTANDAR,350,3
59295,ESTANDAR,767,2
59296,SEMISUITE,375,2
59297,ESTANDAR,826,4
59298,ESTANDAR,333,2
59299,SUITE,802,3
59300,SEMISUITE,687,1
59301,ESTANDAR,363,3
59302,SUITE,393,2
59303,SEMISUITE,316,4
59304,SEMISUITE,117,4
59305,SEMISUITE,283,4
59306,SUITE,606,2
59307,SEMISUITE,409,4
59308,ESTANDAR,427,4
59309,SEMISUITE,305,4
59310,SUITE,486,4
59311,SEMISUITE,621,4
59312,SUITE,556,1
59313,ESTANDAR,207,2
59314,SUITE,699,4
59315,ESTANDAR,130,1
59316,ESTANDAR,795,1
59317,SUITE,560,2
59318,SUITE,232,1
59319,SUITE,647,3
59320,ESTANDAR,116,4
59321,SEMISUITE,761,3
59322,ESTANDAR,442,3
59323,SEMISUITE,892,4
59324,SEMISUITE,341,1
59325,ESTANDAR,661,3
59326,SEMISUITE,624,2
59327,ESTANDAR,478,4
59328,SUITE,545,4
59329,SEMISUITE,353,4
59330,SUITE,473,3
59331,SEMISUITE,647,4
59332,SUITE,653,2
59333,ESTANDAR,556,1
59334,SUITE,521,2
59335,SUITE,386,1
59336,ESTANDAR,641,2
59337,ESTANDAR,570,2
59338,SUITE,358,1
59339,SUITE,869,3
59340,SEMISUITE,849,3
59341,ESTANDAR,128,4
59342,SUITE,796,1
59343,ESTANDAR,423,4
59344,SUITE,649,2
59345,SUITE,390,4
59346,SUITE,698,2
59347,SUITE,147,4
59348,SUITE,442,2
59349,ESTANDAR,298,2
59350,ESTANDAR,668,1
59351,SUITE,227,3
59352,SUITE,492,3
59353,SUITE,395,4
59354,SUITE,753,3
59355,SEMISUITE,188,3
59356,ESTANDAR,679,2
59357,SEMISUITE,900,3
59358,SEMISUITE,106,3
59359,SEMISUITE,318,3
59360,ESTANDAR,623,3
59361,ESTANDAR,556,3
59362,SEMISUITE,205,1
59363,SEMISUITE,667,1
59364,SEMISUITE,702,1
59365,ESTANDAR,549,2
59366,SEMISUITE,569,4
59367,ESTANDAR,537,2
59368,SEMISUITE,663,2
59369,SUITE,884,1
59370,SEMISUITE,625,4
59371,SEMISUITE,735,1
59372,SUITE,251,1
59373,ESTANDAR,388,4
59374,SUITE,796,1
59375,SEMISUITE,262,1
59376,SUITE,757,4
59377,SEMISUITE,834,1
59378,ESTANDAR,472,1
59379,SEMISUITE,222,4
59380,ESTANDAR,203,3
59381,SUITE,748,3
59382,SEMISUITE,703,1
59383,SUITE,398,1
59384,SUITE,115,1
59385,ESTANDAR,123,3
59386,ESTANDAR,671,2
59387,SUITE,528,3
59388,SUITE,700,3
59389,SUITE,860,4
59390,SEMISUITE,495,4
59391,SEMISUITE,624,3
59392,ESTANDAR,282,1
59393,ESTANDAR,482,2
59394,SEMISUITE,856,1
59395,ESTANDAR,581,3
59396,ESTANDAR,693,2
59397,ESTANDAR,698,1
59398,SEMISUITE,748,3
59399,SUITE,564,2
59400,ESTANDAR,702,4
59401,ESTANDAR,843,4
59402,ESTANDAR,762,3
59403,SUITE,619,3
59404,SUITE,806,4
59405,ESTANDAR,491,4
59406,SUITE,502,1
59407,SUITE,376,3
59408,SUITE,680,2
59409,SEMISUITE,148,3
59410,ESTANDAR,614,4
59411,ESTANDAR,498,4
59412,ESTANDAR,155,1
59413,SUITE,860,4
59414,ESTANDAR,747,2
59415,SUITE,283,3
59416,SEMISUITE,688,3
59417,SUITE,454,3
59418,SEMISUITE,207,2
59419,ESTANDAR,219,4
59420,ESTANDAR,755,1
59421,SEMISUITE,668,1
59422,SEMISUITE,490,1
59423,ESTANDAR,766,4
59424,ESTANDAR,418,1
59425,SEMISUITE,514,1
59426,SUITE,721,3
59427,SEMISUITE,203,3
59428,SUITE,286,2
59429,SEMISUITE,200,1
59430,SUITE,228,2
59431,SUITE,421,1
59432,SUITE,701,3
59433,ESTANDAR,348,3
59434,SEMISUITE,900,2
59435,SEMISUITE,391,1
59436,SEMISUITE,531,1
59437,ESTANDAR,821,3
59438,SUITE,529,4
59439,ESTANDAR,198,4
59440,ESTANDAR,525,4
59441,SEMISUITE,169,3
59442,SUITE,132,2
59443,SUITE,763,2
59444,SUITE,603,1
59445,SUITE,525,3
59446,SUITE,245,3
59447,SUITE,106,2
59448,ESTANDAR,128,2
59449,SEMISUITE,307,4
59450,SEMISUITE,344,4
59451,SEMISUITE,139,3
59452,SEMISUITE,262,2
59453,SEMISUITE,650,4
59454,SUITE,541,1
59455,SEMISUITE,785,1
59456,ESTANDAR,368,3
59457,SEMISUITE,124,4
59458,SEMISUITE,900,3
59459,ESTANDAR,411,3
59460,SUITE,746,2
59461,SEMISUITE,304,1
59462,SEMISUITE,218,4
59463,SEMISUITE,801,4
59464,SUITE,765,4
59465,SEMISUITE,859,3
59466,ESTANDAR,777,3
59467,SEMISUITE,894,2
59468,ESTANDAR,112,2
59469,SEMISUITE,152,2
59470,SUITE,339,1
59471,ESTANDAR,663,4
59472,SUITE,357,3
59473,SEMISUITE,769,2
59474,SUITE,699,1
59475,ESTANDAR,774,2
59476,SUITE,215,2
59477,ESTANDAR,120,3
59478,ESTANDAR,290,1
59479,SUITE,252,4
59480,ESTANDAR,107,1
59481,SEMISUITE,703,3
59482,ESTANDAR,413,2
59483,ESTANDAR,787,1
59484,SEMISUITE,755,4
59485,ESTANDAR,280,3
59486,ESTANDAR,234,3
59487,ESTANDAR,217,4
59488,SUITE,605,1
59489,SEMISUITE,108,4
59490,ESTANDAR,213,2
59491,SEMISUITE,421,4
59492,SUITE,598,3
59493,ESTANDAR,177,1
59494,SUITE,565,2
59495,SEMISUITE,486,2
59496,SEMISUITE,696,1
59497,ESTANDAR,449,1
59498,SEMISUITE,190,3
59499,SEMISUITE,625,1
59500,SUITE,487,2
59501,SEMISUITE,672,2
59502,ESTANDAR,379,1
59503,SUITE,547,3
59504,ESTANDAR,543,4
59505,ESTANDAR,511,3
59506,ESTANDAR,756,4
59507,SEMISUITE,636,3
59508,SEMISUITE,324,1
59509,SUITE,773,4
59510,SEMISUITE,823,4
59511,SEMISUITE,555,2
59512,SUITE,523,2
59513,SEMISUITE,686,2
59514,SUITE,418,3
59515,SUITE,764,4
59516,ESTANDAR,698,3
59517,SEMISUITE,659,1
59518,SEMISUITE,132,2
59519,ESTANDAR,679,3
59520,ESTANDAR,782,3
59521,SEMISUITE,284,2
59522,ESTANDAR,418,4
59523,SUITE,351,2
59524,SEMISUITE,109,2
59525,SUITE,551,4
59526,SUITE,252,4
59527,SEMISUITE,635,3
59528,SUITE,552,3
59529,SUITE,621,1
59530,ESTANDAR,206,3
59531,ESTANDAR,315,1
59532,ESTANDAR,425,3
59533,ESTANDAR,370,3
59534,SEMISUITE,798,4
59535,SUITE,552,2
59536,ESTANDAR,156,3
59537,SUITE,572,1
59538,SUITE,874,3
59539,SUITE,270,1
59540,SEMISUITE,451,4
59541,SUITE,845,3
59542,SEMISUITE,842,1
59543,SUITE,463,3
59544,SUITE,330,2
59545,SEMISUITE,648,2
59546,SUITE,120,1
59547,ESTANDAR,120,2
59548,SUITE,733,2
59549,SEMISUITE,571,3
59550,SUITE,653,3
59551,SUITE,188,2
59552,SEMISUITE,630,1
59553,SEMISUITE,778,2
59554,SEMISUITE,659,1
59555,ESTANDAR,875,4
59556,SUITE,269,3
59557,SUITE,481,2
59558,SUITE,835,1
59559,SUITE,877,3
59560,SEMISUITE,411,4
59561,SUITE,193,4
59562,SEMISUITE,286,3
59563,SEMISUITE,762,3
59564,SEMISUITE,724,1
59565,ESTANDAR,556,4
59566,SUITE,734,1
59567,SUITE,889,4
59568,ESTANDAR,527,3
59569,SEMISUITE,555,1
59570,SEMISUITE,851,2
59571,ESTANDAR,525,4
59572,SUITE,852,1
59573,SUITE,154,1
59574,SUITE,615,2
59575,SEMISUITE,891,2
59576,ESTANDAR,344,3
59577,SEMISUITE,620,4
59578,ESTANDAR,691,1
59579,SUITE,613,4
59580,SUITE,689,3
59581,ESTANDAR,501,3
59582,SUITE,892,2
59583,SUITE,559,3
59584,SEMISUITE,698,4
59585,SUITE,554,1
59586,ESTANDAR,264,1
59587,SEMISUITE,146,3
59588,ESTANDAR,283,3
59589,SEMISUITE,360,3
59590,SUITE,118,1
59591,SUITE,357,2
59592,SUITE,324,4
59593,SEMISUITE,898,3
59594,ESTANDAR,373,3
59595,SEMISUITE,712,4
59596,SEMISUITE,396,4
59597,ESTANDAR,739,4
59598,SEMISUITE,645,4
59599,ESTANDAR,732,1
59600,SEMISUITE,814,1
59601,SUITE,694,1
59602,SUITE,789,1
59603,ESTANDAR,419,2
59604,SUITE,409,1
59605,ESTANDAR,138,1
59606,ESTANDAR,487,3
59607,SUITE,758,3
59608,ESTANDAR,815,1
59609,SUITE,430,1
59610,SEMISUITE,402,4
59611,SUITE,558,2
59612,ESTANDAR,109,1
59613,SEMISUITE,347,2
59614,SUITE,405,1
59615,ESTANDAR,862,2
59616,SEMISUITE,850,2
59617,SEMISUITE,730,2
59618,SUITE,236,2
59619,SUITE,365,1
59620,SUITE,816,1
